index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result,season
71503,144,0022300915,v,4,294.0,15.0,110,105,-3,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT,2023-24
71504,144,0022300915,v,4,279.0,15.0,110,108,-5,3,0,0,0,5,5,False,0.0,3,0,0,0,0,Made FG,2023-24
71512,144,0022300915,v,4,264.0,20.0,110,109,-2,1,0,0,1,4,6,False,4.0,4,1,0,0,1,Made FT,2023-24
71514,144,0022300915,v,4,244.0,21.0,110,109,-1,0,0,0,0,4,6,False,18.0,4,0,0,0,0,Defensive Rebound,2023-24
71517,144,0022300915,v,4,223.0,21.0,110,109,-1,0,0,0,0,1,4,False,5.0,4,1,0,0,0,Turnover,2023-24
71519,144,0022300915,v,4,202.0,16.0,110,109,-1,0,0,0,0,0,4,False,25.0,4,0,0,0,0,Defensive Rebound,2023-24
71521,144,0022300915,v,4,186.0,13.0,110,111,-1,2,0,0,0,2,3,True,16.0,6,0,0,1,0,Made FG,2023-24
71522,144,0022300915,v,4,173.0,16.0,112,111,1,0,2,0,0,2,2,True,9.0,-2,0,0,0,0,Opp Made FG,2023-24
71523,144,0022300915,v,4,157.0,12.0,112,114,-1,3,0,0,0,5,5,True,24.0,3,0,0,0,0,Made FG,2023-24
71525,144,0022300915,v,4,145.0,17.0,112,114,2,0,0,0,0,3,5,False,25.0,3,0,0,0,0,Defensive Rebound,2023-24
71528,144,0022300915,v,4,128.0,14.0,112,118,2,4,0,0,1,7,9,False,27.0,7,0,0,0,0,Made FT,2023-24
71529,144,0022300915,v,4,114.0,10.0,115,118,6,0,3,0,0,4,7,False,25.0,-3,0,0,0,0,Opp Made FG,2023-24
71530,144,0022300915,v,4,104.0,14.0,115,120,3,2,0,0,0,6,9,False,3.0,2,0,0,0,0,Made FG,2023-24
71531,144,0022300915,v,4,90.0,17.0,118,120,5,0,3,0,0,2,6,False,26.0,-3,0,0,0,0,Opp Made FG,2023-24
71533,144,0022300915,v,4,73.0,24.4,118,122,2,2,0,0,0,4,8,False,12.0,2,0,0,0,0,Made FG,2023-24
71536,144,0022300915,v,4,48.6,9.200000000000003,121,122,4,0,3,1,0,2,4,False,5.0,-3,0,0,0,0,Opp Made FT,2023-24
71541,144,0022300915,v,4,39.4,16.2,121,122,1,0,0,0,0,2,4,False,4.0,-3,0,0,1,0,Opp Defensive Rebound,2023-24
71545,144,0022300915,v,4,23.2,17.299999999999997,123,122,1,0,2,0,0,0,2,True,13.0,-5,0,0,0,1,Opp Made FG,2023-24
71551,144,0022300915,v,4,5.9,5.800000000000001,123,122,-1,0,0,0,0,0,2,False,22.0,-5,0,0,1,0,Defensive Rebound,2023-24
71553,144,0022300915,v,4,0.1,0.1,123,122,-1,0,0,0,0,0,0,False,,-5,0,0,0,0,Period End,2023-24
71556,145,0022300924,v,1,720.0,17.0,0,3,0,3,0,0,0,3,3,True,25.0,3,0,0,0,0,Made FG,2023-24
71557,145,0022300924,v,1,703.0,20.0,2,3,3,0,2,0,0,3,3,False,6.0,-2,0,0,0,0,Opp Made FG,2023-24
71559,145,0022300924,v,1,683.0,11.0,2,3,1,0,0,0,0,3,3,False,17.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71560,145,0022300924,v,1,672.0,10.0,4,3,1,0,2,0,0,0,3,True,11.0,-4,0,0,0,0,Opp Made FG,2023-24
71563,145,0022300924,v,1,662.0,19.0,4,3,-1,0,0,0,0,0,3,False,3.0,-4,0,0,0,0,Defensive Rebound,2023-24
71564,145,0022300924,v,1,643.0,4.0,4,6,-1,3,0,0,0,3,3,True,0.0,3,0,0,0,0,Made FG,2023-24
71567,145,0022300924,v,1,639.0,15.0,7,6,2,0,3,1,0,3,3,True,5.0,-3,0,0,0,0,Opp Made FT,2023-24
71568,145,0022300924,v,1,624.0,10.0,7,8,-1,2,0,0,0,5,5,True,3.0,2,0,0,0,0,Made FG,2023-24
71569,145,0022300924,v,1,614.0,12.0,10,8,1,0,3,0,0,2,5,True,26.0,-3,0,0,0,0,Opp Made FG,2023-24
71572,145,0022300924,v,1,602.0,24.0,10,10,-2,2,0,0,0,4,7,False,26.0,2,1,0,0,0,Made FG,2023-24
71573,145,0022300924,v,1,578.0,14.0,13,10,0,0,3,0,0,2,4,True,24.0,-3,0,0,0,0,Opp Made FG,2023-24
71575,145,0022300924,v,1,564.0,20.0,13,10,-3,0,0,0,0,2,4,False,7.0,-3,0,0,0,0,Opp Defensive Rebound,2023-24
71579,145,0022300924,v,1,544.0,21.0,13,10,-3,0,0,0,0,0,2,False,24.0,-3,0,1,0,0,Defensive Rebound,2023-24
71581,145,0022300924,v,1,523.0,9.0,13,10,-3,0,0,0,0,0,2,False,26.0,-3,0,0,0,0,Opp Defensive Rebound,2023-24
71584,145,0022300924,v,1,514.0,10.0,15,10,-3,0,2,1,0,0,0,False,,-5,0,0,0,0,Opp Made FT,2023-24
71585,145,0022300924,v,1,504.0,11.0,15,12,-5,2,0,0,0,2,2,False,16.0,2,0,0,0,0,Made FG,2023-24
71587,145,0022300924,v,1,493.0,23.0,15,12,-3,0,0,0,0,2,2,False,27.0,2,0,0,0,0,Defensive Rebound,2023-24
71588,145,0022300924,v,1,470.0,9.0,15,15,-3,3,0,0,0,5,5,False,26.0,5,0,0,0,0,Made FG,2023-24
71592,145,0022300924,v,1,461.0,24.0,15,15,0,0,0,0,0,3,5,False,15.0,5,0,1,0,0,Defensive Rebound,2023-24
71593,145,0022300924,v,1,437.0,18.0,15,15,0,0,0,0,0,3,5,False,,5,0,0,0,0,Turnover,2023-24
71595,145,0022300924,v,1,419.0,6.0,17,15,0,0,2,0,0,0,3,True,1.0,-2,0,0,0,0,Opp Made FG,2023-24
71596,145,0022300924,v,1,413.0,15.0,17,18,-2,3,0,0,0,3,6,True,26.0,3,0,0,0,0,Made FG,2023-24
71604,145,0022300924,v,1,398.0,22.0,19,18,1,0,2,0,0,3,3,True,16.0,-2,0,1,0,1,Opp Made FG,2023-24
71606,145,0022300924,v,1,376.0,27.0,19,18,-1,0,0,0,0,3,3,False,0.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71607,145,0022300924,v,1,349.0,4.0,21,18,-1,0,2,0,0,0,3,False,2.0,-4,0,0,0,0,Opp Made FG,2023-24
71608,145,0022300924,v,1,345.0,15.0,21,21,-3,3,0,0,0,3,6,False,25.0,3,0,0,0,0,Made FG,2023-24
71609,145,0022300924,v,1,330.0,12.0,21,21,0,0,0,0,0,3,3,False,,3,0,0,0,0,Opp Turnover,2023-24
71611,145,0022300924,v,1,318.0,20.0,21,21,0,0,0,0,0,3,3,False,11.0,3,0,0,0,0,Opp Defensive Rebound,2023-24
71613,145,0022300924,v,1,298.0,11.0,21,21,0,0,0,0,0,0,3,False,0.0,3,0,0,0,0,Defensive Rebound,2023-24
71614,145,0022300924,v,1,287.0,12.0,21,24,0,3,0,0,0,3,6,True,27.0,6,0,0,0,0,Made FG,2023-24
71616,145,0022300924,v,1,275.0,20.0,21,24,3,0,0,0,0,3,3,False,25.0,6,0,0,0,0,Defensive Rebound,2023-24
71618,145,0022300924,v,1,255.0,8.0,21,24,3,0,0,0,0,3,3,False,24.0,6,0,0,0,0,Opp Defensive Rebound,2023-24
71619,145,0022300924,v,1,247.0,4.0,23,24,3,0,2,0,0,0,3,False,16.0,-2,0,0,0,0,Opp Made FG,2023-24
71624,145,0022300924,v,1,243.0,14.0,23,26,1,2,0,0,1,2,5,False,,2,0,0,0,0,Made FT,2023-24
71634,145,0022300924,v,1,229.0,21.0,23,26,3,0,0,0,0,2,2,False,9.0,2,1,2,0,0,Defensive Rebound,2023-24
71635,145,0022300924,v,1,208.0,6.0,23,26,3,0,0,0,0,2,2,False,,2,0,0,0,0,Turnover,2023-24
71637,145,0022300924,v,1,202.0,5.0,25,26,3,0,2,0,0,0,2,False,2.0,-2,0,0,0,0,Opp Made FG,2023-24
71643,145,0022300924,v,1,197.0,28.0,25,26,1,0,0,0,1,0,2,False,27.0,-2,1,0,0,0,Opp Defensive Rebound,2023-24
71646,145,0022300924,v,1,169.0,9.0,27,26,1,0,2,0,0,0,0,True,25.0,-4,0,1,0,0,Opp Made FG,2023-24
71652,145,0022300924,v,1,160.0,20.0,27,26,-1,0,0,0,1,0,0,False,0.0,-4,0,0,1,0,Opp Defensive Rebound,2023-24
71656,145,0022300924,v,1,140.0,26.0,27,26,-1,0,0,0,0,0,0,False,16.0,-4,0,1,0,0,Defensive Rebound,2023-24
71658,145,0022300924,v,1,114.0,13.0,27,26,-1,0,0,0,0,0,0,False,26.0,-4,0,0,0,0,Opp Defensive Rebound,2023-24
71660,145,0022300924,v,1,101.0,9.0,27,26,-1,0,0,0,0,0,0,False,25.0,-4,0,0,0,0,Defensive Rebound,2023-24
71662,145,0022300924,v,1,92.0,8.0,27,26,-1,0,0,0,0,0,0,False,8.0,-4,0,0,0,0,Opp Defensive Rebound,2023-24
71665,145,0022300924,v,1,84.0,12.0,30,26,-1,0,3,0,0,0,0,False,27.0,-7,0,1,0,0,Opp Made FG,2023-24
71670,145,0022300924,v,1,72.0,18.4,30,26,-4,0,0,0,1,0,0,False,24.0,-7,0,0,0,0,Opp Defensive Rebound,2023-24
71672,145,0022300924,v,1,53.6,17.800000000000004,30,26,-4,0,0,0,0,0,0,False,3.0,-7,0,0,0,0,Defensive Rebound,2023-24
71678,145,0022300924,v,1,35.8,18.299999999999997,33,26,-4,0,3,0,0,0,0,False,29.0,-10,0,1,0,1,Opp Made FG,2023-24
71679,145,0022300924,v,1,17.5,13.3,33,29,-7,3,0,0,0,3,3,False,28.0,3,0,0,0,0,Made FG,2023-24
71682,145,0022300924,v,1,4.2,4.2,33,29,-4,0,0,0,0,3,3,False,,3,0,1,0,0,Period End,2023-24
71684,145,0022300924,v,2,720.0,21.0,35,29,-4,0,2,0,0,3,3,False,7.0,-2,0,0,0,0,Opp Made FG,2023-24
71686,145,0022300924,v,2,699.0,29.0,35,29,-6,0,0,0,0,0,3,False,27.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71688,145,0022300924,v,2,670.0,7.0,35,29,-6,0,0,0,0,0,3,False,25.0,-2,0,0,0,0,Defensive Rebound,2023-24
71689,145,0022300924,v,2,663.0,7.0,35,31,-6,2,0,0,0,2,2,False,3.0,2,0,0,0,0,Made FG,2023-24
71690,145,0022300924,v,2,656.0,21.0,37,31,-4,0,2,0,0,2,2,False,6.0,-2,0,0,0,0,Opp Made FG,2023-24
71692,145,0022300924,v,2,635.0,13.0,37,31,-6,0,0,0,0,2,2,False,11.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71696,145,0022300924,v,2,622.0,21.0,37,31,-6,0,0,0,0,0,2,False,0.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71703,145,0022300924,v,2,601.0,16.0,37,31,-6,0,0,0,0,0,2,False,25.0,-2,0,2,0,0,Opp Defensive Rebound,2023-24
71705,145,0022300924,v,2,585.0,9.0,37,31,-6,0,0,1,0,0,0,False,,-2,0,0,0,0,Opp Turnover,2023-24
71711,145,0022300924,v,2,576.0,23.0,37,33,-6,2,0,0,0,2,2,False,6.0,2,2,0,0,0,Made FG,2023-24
71712,145,0022300924,v,2,553.0,11.0,39,33,-4,0,2,0,0,2,2,False,6.0,-2,0,0,0,0,Opp Made FG,2023-24
71715,145,0022300924,v,2,542.0,21.0,39,35,-6,2,0,0,1,4,4,False,,2,0,0,0,0,Made FT,2023-24
71716,145,0022300924,v,2,521.0,14.0,39,35,-4,0,0,0,0,2,4,False,,2,0,0,0,0,Opp Turnover,2023-24
71718,145,0022300924,v,2,507.0,7.0,39,37,-4,2,0,0,0,4,6,False,2.0,4,0,0,0,0,Made FG,2023-24
71720,145,0022300924,v,2,500.0,27.0,39,37,-2,0,0,0,0,2,4,False,26.0,4,0,0,0,0,Defensive Rebound,2023-24
71721,145,0022300924,v,2,473.0,23.0,39,40,-2,3,0,0,0,5,7,True,24.0,7,0,0,0,0,Made FG,2023-24
71722,145,0022300924,v,2,450.0,19.0,42,40,1,0,3,0,0,3,5,True,0.0,-3,0,0,0,0,Opp Made FG,2023-24
71723,145,0022300924,v,2,431.0,11.0,42,43,-2,3,0,0,0,6,8,True,0.0,3,0,0,0,0,Made FG,2023-24
71727,145,0022300924,v,2,420.0,29.0,42,43,1,0,0,0,0,3,6,False,12.0,3,1,0,0,0,Turnover,2023-24
71732,145,0022300924,v,2,391.0,12.0,42,43,1,0,0,0,0,3,6,False,,3,0,0,0,1,Opp Turnover,2023-24
71734,145,0022300924,v,2,379.0,3.0,42,45,1,2,0,0,0,2,5,False,2.0,5,0,0,0,0,Made FG,2023-24
71736,145,0022300924,v,2,376.0,23.0,45,45,3,0,3,1,0,2,5,False,25.0,-3,0,0,0,0,Opp Made FG,2023-24
71737,145,0022300924,v,2,353.0,20.0,45,48,0,3,0,0,0,5,5,True,0.0,3,0,0,0,0,Made FG,2023-24
71739,145,0022300924,v,2,333.0,16.0,45,48,3,0,0,0,0,3,5,False,25.0,3,0,0,0,0,Defensive Rebound,2023-24
71744,145,0022300924,v,2,317.0,26.0,45,48,3,0,0,0,0,3,5,False,2.0,3,0,1,0,0,Defensive Rebound,2023-24
71745,145,0022300924,v,2,291.0,4.0,45,50,3,2,0,0,0,2,5,False,1.0,5,0,0,0,0,Made FG,2023-24
71746,145,0022300924,v,2,287.0,10.0,47,50,5,0,2,0,0,2,5,False,1.0,-2,0,0,0,0,Opp Made FG,2023-24
71748,145,0022300924,v,2,277.0,16.0,47,50,3,0,0,0,0,2,2,False,26.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71752,145,0022300924,v,2,261.0,17.0,49,50,3,0,2,0,0,0,2,False,2.0,-4,0,0,0,1,Opp Made FG,2023-24
71754,145,0022300924,v,2,244.0,21.0,49,50,1,0,0,0,0,0,2,False,16.0,-4,0,0,0,0,Opp Defensive Rebound,2023-24
71755,145,0022300924,v,2,223.0,7.0,51,50,1,0,2,0,0,0,0,True,3.0,-6,0,0,0,0,Opp Made FG,2023-24
71756,145,0022300924,v,2,216.0,15.0,51,52,-1,2,0,0,0,2,2,True,19.0,2,0,0,0,0,Made FG,2023-24
71757,145,0022300924,v,2,201.0,17.0,53,52,1,0,2,0,0,2,2,True,4.0,-2,0,0,0,0,Opp Made FG,2023-24
71758,145,0022300924,v,2,184.0,13.0,53,54,-1,2,0,0,0,4,4,True,19.0,2,0,0,0,0,Made FG,2023-24
71763,145,0022300924,v,2,171.0,28.0,53,54,1,0,0,1,0,2,4,False,4.0,2,0,0,0,0,Defensive Rebound,2023-24
71764,145,0022300924,v,2,143.0,7.0,53,56,1,2,0,0,0,4,6,False,2.0,4,0,0,0,0,Made FG,2023-24
71765,145,0022300924,v,2,136.0,15.0,55,56,3,0,2,0,0,2,4,False,16.0,-2,0,0,0,0,Opp Made FG,2023-24
71770,145,0022300924,v,2,121.0,14.0,55,57,1,1,0,0,1,3,5,False,,1,0,0,0,0,Opp Defensive Rebound,2023-24
71771,145,0022300924,v,2,107.0,12.0,57,57,2,0,2,0,0,1,3,False,10.0,-2,0,0,0,0,Opp Made FG,2023-24
71777,145,0022300924,v,2,95.0,19.0,59,57,0,0,2,0,0,1,3,True,3.0,-4,0,2,0,0,Opp Made FG,2023-24
71780,145,0022300924,v,2,76.0,14.0,60,57,-2,0,1,0,1,0,1,False,,-5,0,0,0,0,Turnover,2023-24
71782,145,0022300924,v,2,62.0,2.200000000000003,62,57,-3,0,2,0,0,0,1,False,2.0,-7,0,0,0,0,Opp Made FG,2023-24
71788,145,0022300924,v,2,59.8,10.899999999999999,62,58,-5,1,0,0,1,1,1,False,,1,0,0,0,0,Made FT,2023-24
71790,145,0022300924,v,2,48.9,24.099999999999998,62,58,-4,0,0,0,0,1,1,False,0.0,1,0,0,0,0,Defensive Rebound,2023-24
71797,145,0022300924,v,2,24.8,17.200000000000003,62,59,-4,1,0,0,1,2,2,False,,2,0,0,0,0,Made FT,2023-24
71801,145,0022300924,v,2,7.6,7.5,62,59,-3,0,0,1,0,1,2,False,9.0,2,0,0,0,0,Opp Defensive Rebound,2023-24
71802,145,0022300924,v,2,0.1,0.1,62,59,-3,0,0,0,0,1,2,False,,2,0,0,0,0,Period End,2023-24
71805,145,0022300924,v,3,720.0,21.0,62,59,-3,0,0,0,1,0,1,False,,2,0,0,0,0,Opp Turnover,2023-24
71812,145,0022300924,v,3,699.0,24.0,62,60,-3,1,0,0,2,1,2,False,18.0,3,1,0,0,0,Opp Defensive Rebound,2023-24
71814,145,0022300924,v,3,675.0,21.0,62,60,-2,0,0,1,0,1,1,False,,3,0,0,0,0,Opp Turnover,2023-24
71816,145,0022300924,v,3,654.0,5.0,62,62,-2,2,0,0,0,3,3,False,3.0,5,0,0,0,0,Made FG,2023-24
71818,145,0022300924,v,3,649.0,8.0,62,62,0,0,0,0,0,2,3,False,11.0,5,0,0,0,0,Defensive Rebound,2023-24
71819,145,0022300924,v,3,641.0,2.0,62,64,0,2,0,0,0,4,5,True,1.0,7,0,0,0,0,Made FG,2023-24
71825,145,0022300924,v,3,639.0,22.0,62,64,2,0,0,0,0,2,4,False,3.0,7,0,1,0,1,Opp Turnover,2023-24
71829,145,0022300924,v,3,617.0,8.0,62,66,2,2,0,0,1,4,6,False,,9,0,0,0,0,Made FT,2023-24
71832,145,0022300924,v,3,609.0,12.0,64,66,4,0,2,1,0,2,4,False,,-2,0,0,0,0,Opp Made FT,2023-24
71836,145,0022300924,v,3,597.0,27.0,66,66,2,0,2,0,0,2,4,False,4.0,-4,0,1,0,0,Opp Made FG,2023-24
71837,145,0022300924,v,3,570.0,16.0,66,68,0,2,0,0,0,2,4,True,3.0,2,0,0,0,0,Made FG,2023-24
71838,145,0022300924,v,3,554.0,16.0,69,68,2,0,3,0,0,2,4,True,24.0,-3,0,0,0,0,Opp Made FG,2023-24
71839,145,0022300924,v,3,538.0,17.0,69,70,-1,2,0,0,0,4,4,True,3.0,2,0,0,0,0,Made FG,2023-24
71842,145,0022300924,v,3,521.0,34.0,69,70,1,0,0,1,0,2,4,False,24.0,2,0,0,0,0,Defensive Rebound,2023-24
71844,145,0022300924,v,3,487.0,10.0,69,70,1,0,0,0,0,2,4,False,25.0,2,0,0,0,0,Opp Defensive Rebound,2023-24
71847,145,0022300924,v,3,477.0,11.0,69,70,1,0,0,0,0,0,2,False,2.0,2,0,0,0,0,Opp Defensive Rebound,2023-24
71848,145,0022300924,v,3,466.0,0.0,71,70,1,0,2,0,0,0,2,True,0.0,-2,0,0,0,0,Opp Made FG,2023-24
71849,145,0022300924,v,3,466.0,14.0,71,73,-1,3,0,0,0,3,3,True,0.0,3,0,0,0,0,Made FG,2023-24
71850,145,0022300924,v,3,452.0,19.0,74,73,2,0,3,0,0,3,3,True,26.0,-3,0,0,0,0,Opp Made FG,2023-24
71853,145,0022300924,v,3,433.0,27.0,74,73,-1,0,0,0,1,3,3,False,17.0,-3,0,0,0,0,Opp Defensive Rebound,2023-24
71857,145,0022300924,v,3,406.0,3.0,75,73,-1,0,1,1,0,0,3,False,,-4,0,0,0,0,Opp Made FT,2023-24
71858,145,0022300924,v,3,403.0,13.0,75,75,-2,2,0,0,0,2,5,False,3.0,2,0,0,0,0,Made FG,2023-24
71859,145,0022300924,v,3,390.0,11.0,77,75,0,0,2,0,0,2,2,True,2.0,-2,0,0,0,0,Opp Made FG,2023-24
71864,145,0022300924,v,3,379.0,15.0,77,77,-2,2,0,0,1,4,4,False,2.0,2,0,0,0,0,Opp Defensive Rebound,2023-24
71866,145,0022300924,v,3,364.0,12.0,77,77,0,0,0,0,0,2,4,False,3.0,2,0,0,0,0,Defensive Rebound,2023-24
71867,145,0022300924,v,3,352.0,16.0,77,79,0,2,0,0,0,4,6,True,3.0,4,0,0,0,0,Made FG,2023-24
71868,145,0022300924,v,3,336.0,15.0,80,79,2,0,3,0,0,2,4,True,0.0,-3,0,0,0,0,Opp Made FG,2023-24
71870,145,0022300924,v,3,321.0,19.0,80,79,-1,0,0,0,0,2,4,False,24.0,-3,0,0,0,0,Opp Defensive Rebound,2023-24
71872,145,0022300924,v,3,302.0,12.0,80,79,-1,0,0,0,0,0,2,False,25.0,-3,0,0,0,0,Defensive Rebound,2023-24
71873,145,0022300924,v,3,290.0,4.0,80,81,-1,2,0,0,0,2,4,True,2.0,2,0,0,0,0,Made FG,2023-24
71875,145,0022300924,v,3,286.0,23.0,80,81,1,0,0,0,0,2,2,False,26.0,2,0,0,0,0,Defensive Rebound,2023-24
71876,145,0022300924,v,3,263.0,3.0,80,83,1,2,0,0,0,4,4,False,2.0,4,0,0,0,0,Made FG,2023-24
71878,145,0022300924,v,3,260.0,7.0,80,83,3,0,0,0,1,2,4,False,,4,0,0,0,0,Opp Turnover,2023-24
71882,145,0022300924,v,3,253.0,19.0,80,83,3,0,0,0,0,2,4,False,2.0,4,0,0,0,0,Opp Defensive Rebound,2023-24
71884,145,0022300924,v,3,234.0,9.0,80,83,3,0,0,0,0,0,2,False,26.0,4,0,0,0,0,Defensive Rebound,2023-24
71885,145,0022300924,v,3,225.0,3.0,80,85,3,2,0,0,0,2,4,False,2.0,6,0,0,0,0,Made FG,2023-24
71893,145,0022300924,v,3,222.0,22.0,80,85,5,0,0,0,0,2,2,False,5.0,6,0,1,0,1,Defensive Rebound,2023-24
71894,145,0022300924,v,3,200.0,11.0,80,88,5,3,0,0,0,5,5,False,0.0,9,0,0,0,0,Made FG,2023-24
71896,145,0022300924,v,3,189.0,21.0,80,88,8,0,0,0,0,3,5,False,0.0,9,0,0,0,0,Defensive Rebound,2023-24
71898,145,0022300924,v,3,168.0,15.0,80,88,8,0,0,0,0,3,5,False,24.0,9,0,0,0,0,Opp Defensive Rebound,2023-24
71899,145,0022300924,v,3,153.0,10.0,83,88,8,0,3,0,0,0,3,False,25.0,-3,0,0,0,0,Opp Made FG,2023-24
71901,145,0022300924,v,3,143.0,23.0,83,88,5,0,0,0,0,0,3,False,16.0,-3,0,0,0,0,Opp Defensive Rebound,2023-24
71903,145,0022300924,v,3,120.0,13.0,83,88,5,0,0,0,0,0,0,False,0.0,-3,0,0,0,0,Defensive Rebound,2023-24
71905,145,0022300924,v,3,107.0,12.0,83,90,5,2,0,0,0,2,2,False,6.0,2,0,0,1,0,Made FG,2023-24
71907,145,0022300924,v,3,95.0,29.0,83,90,7,0,0,0,0,2,2,False,0.0,2,0,0,0,0,Defensive Rebound,2023-24
71909,145,0022300924,v,3,66.0,15.200000000000003,83,90,7,0,0,0,0,2,2,False,13.0,2,0,0,0,0,Opp Defensive Rebound,2023-24
71910,145,0022300924,v,3,50.8,9.799999999999997,85,90,7,0,2,0,0,0,2,False,2.0,-2,0,0,0,0,Opp Made FG,2023-24
71919,145,0022300924,v,3,41.0,35.2,85,91,5,1,0,0,1,1,3,False,28.0,1,0,1,1,0,Defensive Rebound,2023-24
71922,145,0022300924,v,3,5.8,5.8,85,91,6,0,0,0,0,1,1,False,28.0,1,1,0,0,0,Period End,2023-24
71926,145,0022300924,v,4,720.0,19.0,85,93,6,2,0,0,1,3,3,False,,3,0,0,0,0,Made FT,2023-24
71929,145,0022300924,v,4,701.0,16.0,88,93,8,0,3,1,0,2,3,False,20.0,-3,0,0,0,0,Opp Made FT,2023-24
71931,145,0022300924,v,4,685.0,7.0,88,93,5,0,0,1,0,2,3,False,,-3,0,0,0,0,Turnover,2023-24
71934,145,0022300924,v,4,678.0,33.0,88,93,5,0,0,1,0,0,2,False,27.0,-3,0,0,0,0,Defensive Rebound,2023-24
71936,145,0022300924,v,4,645.0,13.0,88,93,5,0,0,0,0,0,2,False,25.0,-3,0,0,0,0,Opp Defensive Rebound,2023-24
71939,145,0022300924,v,4,632.0,4.0,91,93,5,0,3,1,0,0,0,False,7.0,-6,0,0,0,0,Opp Made FT,2023-24
71941,145,0022300924,v,4,628.0,16.0,91,93,2,0,0,0,0,0,0,False,27.0,-6,0,0,0,0,Opp Defensive Rebound,2023-24
71942,145,0022300924,v,4,612.0,10.0,93,93,2,0,2,0,0,0,0,False,2.0,-8,0,0,0,0,Opp Made FG,2023-24
71947,145,0022300924,v,4,602.0,18.0,93,93,0,0,0,0,0,0,0,False,5.0,-8,0,0,1,0,Defensive Rebound,2023-24
71948,145,0022300924,v,4,584.0,2.0,93,96,0,3,0,0,0,3,3,True,25.0,3,0,0,0,0,Made FG,2023-24
71950,145,0022300924,v,4,582.0,20.0,93,96,3,0,0,0,0,3,3,False,27.0,3,0,0,0,0,Defensive Rebound,2023-24
71954,145,0022300924,v,4,562.0,22.0,93,96,3,0,0,0,1,3,3,False,0.0,3,0,0,0,0,Opp Defensive Rebound,2023-24
71955,145,0022300924,v,4,540.0,6.0,95,96,3,0,2,0,0,0,3,False,3.0,-2,0,0,0,0,Opp Made FG,2023-24
71957,145,0022300924,v,4,534.0,16.0,95,96,1,0,0,0,0,0,3,False,27.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71958,145,0022300924,v,4,518.0,14.0,98,96,1,0,3,0,0,0,0,True,29.0,-5,0,0,0,0,Opp Made FG,2023-24
71962,145,0022300924,v,4,504.0,21.0,98,98,-2,2,0,0,1,2,2,False,2.0,2,0,0,0,0,Made FG,2023-24
71964,145,0022300924,v,4,483.0,17.0,98,98,0,0,0,0,0,2,2,False,13.0,2,0,0,0,0,Defensive Rebound,2023-24
71965,145,0022300924,v,4,466.0,14.0,98,100,0,2,0,0,0,4,4,True,9.0,4,0,0,0,0,Made FG,2023-24
71967,145,0022300924,v,4,452.0,24.0,98,100,2,0,0,0,0,2,4,False,24.0,4,0,0,0,0,Defensive Rebound,2023-24
71968,145,0022300924,v,4,428.0,5.0,98,103,2,3,0,0,0,5,7,False,26.0,7,0,0,0,0,Made FG,2023-24
71973,145,0022300924,v,4,423.0,15.0,98,103,5,0,0,0,0,3,5,False,26.0,7,0,0,0,1,Defensive Rebound,2023-24
71976,145,0022300924,v,4,408.0,12.0,98,103,5,0,0,1,1,3,5,False,,7,0,0,0,0,Turnover,2023-24
71977,145,0022300924,v,4,396.0,17.0,100,103,5,0,2,0,0,0,3,False,10.0,-2,0,0,0,0,Opp Made FG,2023-24
71980,145,0022300924,v,4,379.0,16.0,100,103,3,0,0,0,0,0,3,False,26.0,-2,0,0,0,0,Defensive Rebound,2023-24
71981,145,0022300924,v,4,363.0,1.0,100,103,3,0,0,0,0,0,0,False,,-2,0,0,0,0,Turnover,2023-24
71983,145,0022300924,v,4,362.0,15.0,100,103,3,0,0,0,0,0,0,False,26.0,-2,0,0,0,0,Defensive Rebound,2023-24
71985,145,0022300924,v,4,347.0,14.0,100,103,3,0,0,0,0,0,0,False,25.0,-2,0,0,0,0,Opp Defensive Rebound,2023-24
71986,145,0022300924,v,4,333.0,4.0,102,103,3,0,2,0,0,0,0,False,3.0,-4,0,0,0,0,Opp Made FG,2023-24
71987,145,0022300924,v,4,329.0,25.0,102,105,1,2,0,0,0,2,2,False,18.0,2,0,0,0,0,Made FG,2023-24
71988,145,0022300924,v,4,304.0,24.0,102,105,3,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover,2023-24
71989,145,0022300924,v,4,280.0,11.0,102,107,3,2,0,0,0,4,4,False,13.0,4,0,0,0,0,Made FG,2023-24
71992,145,0022300924,v,4,269.0,21.0,105,107,5,0,3,0,0,2,4,False,24.0,-3,0,1,0,0,Opp Made FG,2023-24
71993,145,0022300924,v,4,248.0,21.0,105,110,2,3,0,0,0,5,7,False,30.0,3,0,0,0,0,Made FG,2023-24
