index,gameNum,gameId,isHome,period,clockStart,duration,scoreHome,scoreAway,scoreDiffStart,pointsScored,pointsAllowed,foulsCommitted,foulsDrawn,pointsLast3,pointsLast5,leadChange,shotDistance,runMagnitude,oRebsGrabbed,oRebsAllowed,timeouts,timeoutsOpp,result
31241,63,0022200960,h,1,667.0,14.0,4,2,2,0,0,0,0,2,4,False,,2,0,0,0,0,Defensive Rebound
31242,63,0022200960,h,1,653.0,6.0,7,2,2,3,0,0,0,5,7,False,24.0,5,0,0,0,0,Made FG
31243,63,0022200960,h,1,647.0,17.0,7,5,5,0,3,0,0,3,5,False,27.0,-3,0,0,0,0,Opp Made FG
31245,63,0022200960,h,1,630.0,25.0,7,5,2,0,0,0,0,3,5,False,,-3,0,0,0,0,Defensive Rebound
31246,63,0022200960,h,1,605.0,19.0,7,7,2,0,2,0,0,0,3,False,15.0,-5,0,0,0,0,Opp Made FG
31248,63,0022200960,h,1,586.0,17.0,7,7,0,0,0,0,0,0,3,False,,-5,0,0,0,0,Defensive Rebound
31250,63,0022200960,h,1,569.0,6.0,7,7,0,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
31251,63,0022200960,h,1,563.0,18.0,9,7,0,2,0,0,0,2,2,True,8.0,2,0,0,0,0,Made FG
31253,63,0022200960,h,1,545.0,19.0,9,7,2,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
31257,63,0022200960,h,1,526.0,2.0,10,7,2,1,0,0,1,3,3,False,,3,0,0,0,0,Made FT
31258,63,0022200960,h,1,524.0,17.0,10,10,3,0,3,0,0,1,3,False,26.0,-3,0,0,0,0,Opp Made FG
31260,63,0022200960,h,1,507.0,21.0,10,10,0,0,0,0,0,1,3,False,,-3,0,0,0,0,Defensive Rebound
31264,63,0022200960,h,1,486.0,15.0,10,10,0,0,0,0,0,0,1,False,,-3,0,1,0,0,Defensive Rebound
31265,63,0022200960,h,1,471.0,12.0,12,10,0,2,0,0,0,2,3,True,15.0,2,0,0,0,0,Made FG
31266,63,0022200960,h,1,459.0,13.0,12,13,2,0,3,0,0,2,2,True,26.0,-3,0,0,0,0,Opp Made FG
31267,63,0022200960,h,1,446.0,12.0,14,13,-1,2,0,0,0,4,4,True,3.0,2,0,0,0,0,Made FG
31268,63,0022200960,h,1,434.0,25.0,14,15,1,0,2,0,0,2,4,True,8.0,-2,0,0,0,0,Opp Made FG
31270,63,0022200960,h,1,409.0,14.0,14,15,-1,0,0,0,0,2,4,False,,-2,0,0,0,0,Defensive Rebound
31274,63,0022200960,h,1,395.0,19.0,14,17,-1,0,2,0,0,0,2,False,17.0,-4,0,0,1,0,Opp Made FG
31275,63,0022200960,h,1,376.0,13.0,17,17,-3,3,0,0,0,3,5,False,26.0,3,0,0,0,0,Made FG
31276,63,0022200960,h,1,363.0,26.0,17,20,0,0,3,0,0,3,3,True,29.0,-3,0,0,0,0,Opp Made FG
31282,63,0022200960,h,1,337.0,19.0,17,20,-3,0,0,0,1,3,3,False,,-3,0,0,0,0,Turnover
31283,63,0022200960,h,1,318.0,18.0,17,22,-3,0,2,0,0,0,3,False,14.0,-5,0,0,0,0,Opp Made FG
31284,63,0022200960,h,1,300.0,16.0,19,22,-5,2,0,0,0,2,5,False,6.0,2,0,0,0,0,Made FG
31286,63,0022200960,h,1,284.0,17.0,19,22,-3,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
31288,63,0022200960,h,1,267.0,10.0,19,22,-3,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
31290,63,0022200960,h,1,257.0,14.0,19,22,-3,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
31291,63,0022200960,h,1,243.0,13.0,21,22,-3,2,0,0,0,2,4,False,20.0,4,0,0,0,0,Made FG
31297,63,0022200960,h,1,230.0,31.0,21,22,-1,0,0,0,0,2,2,False,,4,0,1,0,0,Defensive Rebound
31298,63,0022200960,h,1,199.0,10.0,23,22,-1,2,0,0,0,4,4,True,1.0,6,0,0,0,0,Made FG
31300,63,0022200960,h,1,189.0,23.0,23,22,1,0,0,0,0,2,4,False,,6,0,0,0,0,Defensive Rebound
31305,63,0022200960,h,1,166.0,19.0,25,22,1,2,0,0,1,4,6,False,,8,0,0,0,1,Made FT
31307,63,0022200960,h,1,147.0,19.0,25,22,3,0,0,0,0,2,4,False,,8,0,0,0,0,Defensive Rebound
31309,63,0022200960,h,1,128.0,13.0,25,22,3,0,0,0,0,2,4,False,,8,0,0,0,0,Defensive Rebound
31310,63,0022200960,h,1,115.0,11.0,25,24,3,0,2,0,0,0,2,False,11.0,-2,0,0,0,0,Opp Made FG
31318,63,0022200960,h,1,104.0,13.0,27,24,1,2,0,0,1,2,4,False,1.0,2,0,0,0,0,Defensive Rebound
31320,63,0022200960,h,1,91.0,13.0,27,27,3,0,3,0,0,2,2,False,25.0,-3,0,0,0,0,Opp Made FG
31325,63,0022200960,h,1,78.0,18.0,29,27,0,2,0,0,1,4,4,True,,2,1,0,0,0,Made FT
31328,63,0022200960,h,1,60.0,13.100000000000001,29,29,2,0,2,1,0,2,4,False,,-2,0,0,0,0,Opp Made FT
31332,63,0022200960,h,1,46.9,26.7,29,29,0,0,0,0,0,2,4,False,,-2,1,0,0,0,Defensive Rebound
31333,63,0022200960,h,1,20.2,15.799999999999999,29,29,0,0,0,0,0,0,2,False,,-2,0,0,0,0,Opp Turnover
31337,63,0022200960,h,1,4.4,4.4,29,29,0,0,0,0,0,0,2,False,,-2,1,0,0,0,Period End
31339,63,0022200960,h,2,720.0,15.0,31,29,0,2,0,0,0,2,2,True,2.0,2,0,0,0,0,Made FG
31340,63,0022200960,h,2,705.0,25.0,31,32,2,0,3,0,0,2,2,True,27.0,-3,0,0,0,0,Opp Made FG
31341,63,0022200960,h,2,680.0,19.0,33,32,-1,2,0,0,0,4,4,True,2.0,2,0,0,0,0,Made FG
31342,63,0022200960,h,2,661.0,10.0,33,32,1,0,0,0,0,2,4,False,,2,0,0,0,0,Opp Turnover
31343,63,0022200960,h,2,651.0,15.0,35,32,1,2,0,0,0,4,6,False,22.0,4,0,0,0,0,Made FG
31347,63,0022200960,h,2,636.0,33.0,35,32,3,0,0,0,0,2,4,False,,4,0,1,0,0,Defensive Rebound
31348,63,0022200960,h,2,603.0,4.0,35,32,3,0,0,0,0,2,4,False,,4,0,0,0,0,Turnover
31353,63,0022200960,h,2,599.0,14.0,35,33,3,0,1,1,0,0,2,False,,-1,0,0,0,0,Opp Made FT
31354,63,0022200960,h,2,585.0,10.0,37,33,2,2,0,0,0,2,4,False,3.0,2,0,0,0,0,Made FG
31355,63,0022200960,h,2,575.0,27.0,37,33,4,0,0,0,0,2,2,False,,2,0,0,0,0,Opp Turnover
31357,63,0022200960,h,2,548.0,4.0,37,33,4,0,0,0,0,2,2,False,,2,0,0,0,0,Turnover
31359,63,0022200960,h,2,544.0,8.0,37,35,4,0,2,0,0,0,2,False,0.0,-2,0,0,0,0,Opp Made FG
31360,63,0022200960,h,2,536.0,14.0,40,35,2,3,0,0,0,3,5,False,25.0,3,0,0,0,0,Made FG
31363,63,0022200960,h,2,522.0,15.0,40,35,5,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
31365,63,0022200960,h,2,507.0,0.0,40,35,5,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
31366,63,0022200960,h,2,507.0,0.0,40,35,5,0,0,0,0,0,3,False,,3,0,0,0,0,Turnover
31373,63,0022200960,h,2,507.0,19.0,40,35,5,0,0,1,0,0,3,False,,3,0,1,0,0,Opp Turnover
31375,63,0022200960,h,2,488.0,19.0,40,35,5,0,0,0,0,0,0,False,,3,0,0,0,0,Defensive Rebound
31378,63,0022200960,h,2,469.0,26.0,40,35,5,0,0,1,0,0,0,False,,3,0,0,0,0,Defensive Rebound
31380,63,0022200960,h,2,443.0,17.0,40,35,5,0,0,0,0,0,0,False,,3,0,0,0,0,Defensive Rebound
31386,63,0022200960,h,2,426.0,5.0,40,37,5,0,2,1,0,0,0,False,,-2,0,0,0,0,Opp Made FT
31392,63,0022200960,h,2,421.0,18.0,42,37,3,2,0,0,1,2,2,False,,2,0,0,1,0,Made FT
31393,63,0022200960,h,2,403.0,19.0,42,39,5,0,2,0,0,2,2,False,17.0,-2,0,0,0,0,Opp Made FG
31394,63,0022200960,h,2,384.0,18.0,44,39,3,2,0,0,0,4,4,False,16.0,2,0,0,0,0,Made FG
31395,63,0022200960,h,2,366.0,13.0,44,41,5,0,2,0,0,2,4,False,13.0,-2,0,0,0,0,Opp Made FG
31397,63,0022200960,h,2,353.0,16.0,44,41,3,0,0,0,0,2,4,False,,-2,0,0,0,0,Defensive Rebound
31399,63,0022200960,h,2,337.0,11.0,44,41,3,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
31401,63,0022200960,h,2,326.0,21.0,44,41,3,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
31403,63,0022200960,h,2,305.0,10.0,44,41,3,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
31404,63,0022200960,h,2,295.0,7.0,44,41,3,0,0,0,0,0,0,False,,-2,0,0,0,0,Turnover
31409,63,0022200960,h,2,288.0,3.0,44,43,3,0,2,1,0,0,0,False,,-4,0,0,0,0,Opp Made FT
31411,63,0022200960,h,2,285.0,30.0,44,43,1,0,0,0,0,0,0,False,,-4,0,0,0,0,Defensive Rebound
31412,63,0022200960,h,2,255.0,2.0,44,45,1,0,2,0,0,0,0,True,1.0,-6,0,0,0,0,Opp Made FG
31413,63,0022200960,h,2,253.0,11.0,47,45,-1,3,0,0,0,3,3,True,28.0,3,0,0,0,0,Made FG
31417,63,0022200960,h,2,242.0,23.0,50,45,2,3,0,0,0,6,6,False,25.0,6,1,0,0,0,Made FG
31422,63,0022200960,h,2,219.0,14.0,50,45,5,0,0,0,0,6,6,False,,6,0,0,0,1,Defensive Rebound
31423,63,0022200960,h,2,205.0,5.0,50,45,5,0,0,0,0,3,6,False,,6,0,0,0,0,Turnover
31424,63,0022200960,h,2,200.0,12.0,50,47,5,0,2,0,0,0,6,False,7.0,-2,0,0,0,0,Opp Made FG
31426,63,0022200960,h,2,188.0,18.0,50,47,3,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
31429,63,0022200960,h,2,170.0,10.0,50,49,3,0,2,1,0,0,0,False,,-4,0,0,0,0,Opp Made FT
31431,63,0022200960,h,2,160.0,21.0,50,49,1,0,0,0,0,0,0,False,,-4,0,0,0,0,Defensive Rebound
31438,63,0022200960,h,2,139.0,4.0,50,50,1,0,1,1,0,0,0,False,,-5,0,0,0,0,Opp Made FT
31441,63,0022200960,h,2,135.0,26.0,52,50,0,2,0,0,0,2,2,True,14.0,2,1,0,0,0,Made FG
31443,63,0022200960,h,2,109.0,33.0,52,50,2,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
31446,63,0022200960,h,2,76.0,3.0,55,50,2,3,0,0,1,5,5,False,5.0,5,0,0,0,0,Made FT
31449,63,0022200960,h,2,73.0,17.5,55,53,5,0,3,1,0,3,5,False,3.0,-3,0,0,0,0,Opp Made FT
31450,63,0022200960,h,2,55.5,11.700000000000003,57,53,2,2,0,0,0,5,7,False,7.0,2,0,0,0,0,Made FG
31454,63,0022200960,h,2,43.8,22.299999999999997,57,53,4,0,0,0,0,2,5,False,,2,0,0,0,0,Defensive Rebound
31456,63,0022200960,h,2,21.5,3.0,57,53,4,0,0,0,0,2,5,False,,2,0,0,0,0,Defensive Rebound
31457,63,0022200960,h,2,18.5,15.6,59,53,4,2,0,0,0,2,4,False,2.0,4,0,0,0,0,Made FG
31458,63,0022200960,h,2,2.9,2.9,59,53,6,0,0,0,0,2,4,False,,4,0,0,0,0,Period End
31460,63,0022200960,h,3,720.0,21.0,61,53,6,2,0,0,0,4,4,False,4.0,6,0,0,0,0,Made FG
31461,63,0022200960,h,3,699.0,27.0,61,56,8,0,3,0,0,2,4,False,26.0,-3,0,0,0,0,Opp Made FG
31462,63,0022200960,h,3,672.0,13.0,64,56,5,3,0,0,0,5,7,False,27.0,3,0,0,0,0,Made FG
31464,63,0022200960,h,3,659.0,22.0,64,56,8,0,0,0,0,3,5,False,,3,0,0,0,0,Defensive Rebound
31468,63,0022200960,h,3,637.0,4.0,65,56,8,1,0,0,1,4,6,False,,4,0,0,0,0,Defensive Rebound
31471,63,0022200960,h,3,633.0,27.0,65,59,9,0,3,1,0,1,4,False,19.0,-3,0,0,0,0,Opp Made FG
31475,63,0022200960,h,3,606.0,33.0,65,59,6,0,0,0,0,1,4,False,,-3,1,0,0,0,Defensive Rebound
31476,63,0022200960,h,3,573.0,8.0,65,62,6,0,3,0,0,0,1,False,0.0,-6,0,0,0,0,Opp Made FG
31477,63,0022200960,h,3,565.0,14.0,68,62,3,3,0,0,0,3,4,False,0.0,3,0,0,0,0,Made FG
31479,63,0022200960,h,3,551.0,23.0,68,62,6,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
31480,63,0022200960,h,3,528.0,14.0,70,62,6,2,0,0,0,5,5,False,3.0,5,0,0,0,0,Made FG
31483,63,0022200960,h,3,514.0,16.0,70,62,8,0,0,0,0,2,5,False,,5,0,0,0,1,Defensive Rebound
31484,63,0022200960,h,3,498.0,7.0,73,62,8,3,0,0,0,5,8,False,28.0,8,0,0,0,0,Made FG
31485,63,0022200960,h,3,491.0,28.0,73,65,11,0,3,0,0,3,5,False,26.0,-3,0,0,0,0,Opp Made FG
31487,63,0022200960,h,3,463.0,22.0,73,65,8,0,0,0,0,3,5,False,,-3,0,0,0,0,Defensive Rebound
31488,63,0022200960,h,3,441.0,11.0,73,67,8,0,2,0,0,0,3,False,17.0,-5,0,0,0,0,Opp Made FG
31489,63,0022200960,h,3,430.0,24.0,73,67,6,0,0,0,0,0,3,False,,-5,0,0,0,0,Turnover
31491,63,0022200960,h,3,406.0,6.0,73,69,6,0,2,0,0,0,0,False,1.0,-7,0,0,0,0,Opp Made FG
31496,63,0022200960,h,3,400.0,29.0,76,69,4,3,0,0,0,3,3,False,26.0,3,2,0,0,0,Made FG
31500,63,0022200960,h,3,371.0,0.0,77,69,7,1,0,0,1,4,4,False,,4,0,0,0,0,Made FT
31501,63,0022200960,h,3,371.0,17.0,77,71,8,0,2,0,0,4,4,False,2.0,-2,0,0,0,0,Opp Made FG
31502,63,0022200960,h,3,354.0,14.0,80,71,6,3,0,0,0,4,7,False,0.0,3,0,0,0,0,Made FG
31504,63,0022200960,h,3,340.0,0.0,80,71,9,0,0,0,0,3,7,False,,3,0,0,0,0,Defensive Rebound
31505,63,0022200960,h,3,340.0,22.0,83,71,9,3,0,0,0,6,7,False,27.0,6,0,0,0,0,Made FG
31510,63,0022200960,h,3,318.0,21.0,83,73,12,0,2,0,0,3,6,False,17.0,-2,0,0,0,1,Opp Made FG
31511,63,0022200960,h,3,297.0,6.0,86,73,10,3,0,0,0,6,9,False,27.0,3,0,0,0,0,Made FG
31512,63,0022200960,h,3,291.0,21.0,86,76,13,0,3,0,0,3,6,False,26.0,-3,0,0,0,0,Opp Made FG
31513,63,0022200960,h,3,270.0,19.0,89,76,10,3,0,0,0,6,9,False,0.0,3,0,0,0,0,Made FG
31515,63,0022200960,h,3,251.0,26.0,89,76,13,0,0,0,0,3,6,False,,3,0,0,0,0,Defensive Rebound
31519,63,0022200960,h,3,225.0,3.0,89,76,13,0,0,0,0,3,6,False,,3,1,0,0,0,Defensive Rebound
31523,63,0022200960,h,3,222.0,15.0,89,77,13,0,1,1,0,0,3,False,,-1,0,0,0,0,Opp Turnover
31527,63,0022200960,h,3,207.0,17.0,92,77,12,3,0,0,1,3,6,False,2.0,3,0,0,0,0,Made FT
31529,63,0022200960,h,3,190.0,21.0,92,77,15,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
31530,63,0022200960,h,3,169.0,8.0,95,77,15,3,0,0,0,6,6,False,0.0,6,0,0,0,0,Made FG
31535,63,0022200960,h,3,161.0,13.0,95,78,18,0,1,1,0,3,6,False,,-1,0,0,0,0,Opp Made FT
31539,63,0022200960,h,3,148.0,30.0,95,78,17,0,0,0,0,3,6,False,,-1,1,0,0,0,Defensive Rebound
31545,63,0022200960,h,3,118.0,12.0,95,80,17,0,2,1,0,0,3,False,11.0,-3,0,0,0,0,Defensive Rebound
31548,63,0022200960,h,3,106.0,16.0,95,80,15,0,0,0,0,0,3,False,,-3,1,0,0,0,Turnover
31550,63,0022200960,h,3,90.0,7.0,95,83,15,0,3,0,0,0,0,False,28.0,-6,0,0,0,0,Opp Made FG
31555,63,0022200960,h,3,83.0,23.0,97,83,12,2,0,0,1,2,2,False,,2,0,0,1,0,Made FT
31556,63,0022200960,h,3,60.0,15.600000000000001,97,85,14,0,2,0,0,2,2,False,15.0,-2,0,0,0,0,Opp Made FG
31559,63,0022200960,h,3,44.4,15.099999999999998,97,85,12,0,0,0,0,2,2,False,,-2,1,0,0,0,Turnover
31561,63,0022200960,h,3,29.3,13.100000000000001,97,85,12,0,0,0,0,0,2,False,,-2,0,0,0,0,Defensive Rebound
31562,63,0022200960,h,3,16.2,14.6,99,85,12,2,0,0,0,2,4,False,4.0,2,0,0,0,0,Made FG
31565,63,0022200960,h,3,1.6,1.6,99,85,14,0,0,0,0,2,2,False,,2,0,1,0,0,Period End
31568,63,0022200960,h,4,720.0,19.0,99,85,14,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
31571,63,0022200960,h,4,701.0,6.0,99,85,14,0,0,0,0,0,2,False,,2,0,0,0,0,Defensive Rebound
31572,63,0022200960,h,4,695.0,1.0,99,85,14,0,0,0,0,0,2,False,,2,0,0,0,0,Turnover
31576,63,0022200960,h,4,694.0,7.0,99,88,14,0,3,0,0,0,0,False,27.0,-3,0,1,0,0,Opp Made FG
31577,63,0022200960,h,4,687.0,16.0,99,88,11,0,0,0,0,0,0,False,,-3,0,0,0,0,Turnover
31578,63,0022200960,h,4,671.0,19.0,99,91,11,0,3,0,0,0,0,False,27.0,-6,0,0,0,0,Opp Made FG
31580,63,0022200960,h,4,652.0,26.0,99,91,8,0,0,0,0,0,0,False,,-6,0,0,0,0,Defensive Rebound
31589,63,0022200960,h,4,626.0,15.0,99,94,8,0,3,2,0,0,0,False,2.0,-9,0,1,1,0,Opp Made FT
31591,63,0022200960,h,4,611.0,18.0,101,94,5,2,0,0,1,2,2,False,2.0,2,0,0,0,0,Made FG
31592,63,0022200960,h,4,593.0,25.0,101,97,7,0,3,0,0,2,2,False,26.0,-3,0,0,0,0,Opp Made FG
31594,63,0022200960,h,4,568.0,13.0,101,97,4,0,0,0,0,2,2,False,,-3,0,0,0,0,Defensive Rebound
31599,63,0022200960,h,4,555.0,8.0,101,100,4,0,3,1,0,0,2,False,7.0,-6,0,0,0,0,Opp Made FT
31602,63,0022200960,h,4,547.0,11.0,104,100,1,3,0,0,1,3,5,False,2.0,3,0,0,0,0,Made FT
31604,63,0022200960,h,4,536.0,20.0,104,100,4,0,0,0,0,3,3,False,,3,0,0,0,0,Defensive Rebound
31608,63,0022200960,h,4,516.0,16.0,104,100,4,0,0,0,1,3,3,False,,3,0,0,0,0,Defensive Rebound
31613,63,0022200960,h,4,500.0,29.0,104,102,4,0,2,0,0,0,3,False,3.0,-2,0,2,0,0,Opp Made FG
31618,63,0022200960,h,4,471.0,14.0,106,102,2,2,0,0,2,2,5,False,,2,0,0,0,0,Made FT
31620,63,0022200960,h,4,457.0,13.0,106,102,4,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
31622,63,0022200960,h,4,444.0,14.0,106,102,4,0,0,0,0,2,2,False,,2,0,0,0,0,Defensive Rebound
31623,63,0022200960,h,4,430.0,18.0,106,105,4,0,3,0,0,0,2,False,0.0,-3,0,0,0,0,Opp Made FG
31630,63,0022200960,h,4,412.0,29.0,108,105,1,2,0,0,1,2,4,False,,2,1,0,0,0,Made FT
31631,63,0022200960,h,4,383.0,18.0,108,108,3,0,3,0,0,2,2,False,26.0,-3,0,0,0,0,Opp Made FG
31636,63,0022200960,h,4,365.0,10.0,111,108,0,3,0,0,1,5,5,True,2.0,3,0,0,0,1,Made FT
31639,63,0022200960,h,4,355.0,15.0,111,110,3,0,2,1,0,3,5,False,,-2,0,0,0,0,Opp Made FT
31640,63,0022200960,h,4,340.0,17.0,113,110,1,2,0,0,0,5,7,False,2.0,2,0,0,0,0,Made FG
31642,63,0022200960,h,4,323.0,22.0,113,110,3,0,0,0,0,2,5,False,,2,0,0,0,0,Defensive Rebound
31643,63,0022200960,h,4,301.0,9.0,116,110,3,3,0,0,0,5,8,False,28.0,5,0,0,0,0,Made FG
31648,63,0022200960,h,4,292.0,19.0,116,110,6,0,0,1,0,3,5,False,,5,0,0,0,0,Defensive Rebound
31650,63,0022200960,h,4,273.0,6.0,116,110,6,0,0,1,0,3,5,False,,5,0,0,0,0,Turnover
31651,63,0022200960,h,4,267.0,15.0,116,112,6,0,2,0,0,0,3,False,1.0,-2,0,0,0,0,Opp Made FG
31653,63,0022200960,h,4,252.0,29.0,116,112,4,0,0,0,0,0,3,False,,-2,0,0,0,0,Defensive Rebound
31656,63,0022200960,h,4,223.0,13.0,116,114,4,0,2,1,0,0,0,False,,-4,0,0,0,0,Opp Made FT
31660,63,0022200960,h,4,210.0,11.0,118,114,2,2,0,0,1,2,2,False,,2,0,0,1,0,Made FT
31663,63,0022200960,h,4,199.0,12.0,118,116,4,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT
31664,63,0022200960,h,4,187.0,14.0,120,116,2,2,0,0,0,4,4,False,16.0,2,0,0,0,0,Made FG
31668,63,0022200960,h,4,173.0,17.0,120,119,4,0,3,1,0,2,4,False,,-3,0,0,0,0,Opp Made FT
31669,63,0022200960,h,4,156.0,20.0,123,119,1,3,0,0,0,5,7,False,0.0,3,0,0,0,0,Made FG
31672,63,0022200960,h,4,136.0,22.0,123,121,4,0,2,0,0,3,5,False,0.0,-2,0,1,0,0,Opp Made FG
31675,63,0022200960,h,4,114.0,11.0,125,121,2,2,0,0,1,5,7,False,,2,0,0,0,0,Made FT
31676,63,0022200960,h,4,103.0,22.0,125,124,4,0,3,0,0,2,5,False,30.0,-3,0,0,0,0,Opp Made FG
31678,63,0022200960,h,4,81.0,20.0,125,124,1,0,0,0,0,2,5,False,,-3,0,0,0,0,Defensive Rebound
31679,63,0022200960,h,4,61.0,19.0,125,127,1,0,3,0,0,0,2,True,26.0,-6,0,0,0,0,Opp Made FG
31681,63,0022200960,h,4,42.0,17.0,125,127,-2,0,0,0,0,0,2,False,,-6,0,0,0,0,Defensive Rebound
31684,63,0022200960,h,4,25.0,0.0,125,129,-2,0,2,1,0,0,0,False,,-8,0,0,0,0,Opp Made FT
31688,63,0022200960,h,4,25.0,7.800000000000001,125,129,-4,0,0,0,0,0,0,False,,-8,0,0,1,0,Defensive Rebound
31692,63,0022200960,h,4,17.2,0.0,125,129,-4,0,0,0,0,0,0,False,,-8,0,0,0,1,Opp Turnover
31695,63,0022200960,h,4,17.2,5.0,125,129,-4,0,0,0,0,0,0,False,,-8,0,0,0,0,Turnover
31698,63,0022200960,h,4,12.2,3.0,125,131,-4,0,2,1,0,0,0,False,,-10,0,0,0,0,Opp Made FT
31703,63,0022200960,h,4,9.2,3.1999999999999993,127,131,-6,2,0,0,1,2,2,False,,2,0,0,0,0,Made FT
31707,63,0022200960,h,4,6.0,0.9000000000000004,127,133,-4,0,2,1,0,2,2,False,,-2,0,0,0,0,Opp Made FT
31710,63,0022200960,h,4,5.1,4.8,130,133,-6,3,0,0,0,5,5,False,26.0,3,0,0,1,0,Made FG
31712,63,0022200960,h,4,0.3,0.3,130,133,-3,0,0,0,0,3,5,False,,3,0,0,0,0,Period End
31715,64,0022200973,v,1,720.0,12.0,2,0,0,0,2,0,0,0,0,True,16.0,-2,0,0,0,0,Opp Made FG
31716,64,0022200973,v,1,708.0,14.0,2,2,-2,2,0,0,0,2,2,False,1.0,2,0,0,0,0,Made FG
31717,64,0022200973,v,1,694.0,19.0,4,2,0,0,2,0,0,2,2,True,19.0,-2,0,0,0,0,Opp Made FG
31718,64,0022200973,v,1,675.0,10.0,4,5,-2,3,0,0,0,5,5,True,26.0,3,0,0,0,0,Made FG
31720,64,0022200973,v,1,665.0,18.0,4,5,1,0,0,0,0,3,5,False,,3,0,0,0,0,Defensive Rebound
31722,64,0022200973,v,1,647.0,11.0,4,5,1,0,0,0,0,3,5,False,,3,0,0,0,0,Defensive Rebound
31723,64,0022200973,v,1,636.0,5.0,6,5,1,0,2,0,0,0,3,True,12.0,-2,0,0,0,0,Opp Made FG
31727,64,0022200973,v,1,631.0,22.0,6,5,-1,0,0,0,0,0,3,False,,-2,1,0,0,0,Defensive Rebound
31728,64,0022200973,v,1,609.0,9.0,9,5,-1,0,3,0,0,0,0,False,26.0,-5,0,0,0,0,Opp Made FG
31731,64,0022200973,v,1,600.0,18.0,9,5,-4,0,0,0,0,0,0,False,,-5,0,0,0,0,Defensive Rebound
31732,64,0022200973,v,1,582.0,1.0,9,8,-4,3,0,0,0,3,3,False,26.0,3,0,0,0,0,Made FG
31735,64,0022200973,v,1,581.0,21.0,9,8,-1,0,0,0,0,3,3,False,,3,0,1,0,0,Opp Turnover
31740,64,0022200973,v,1,560.0,3.0,9,9,-1,1,0,0,1,4,4,False,,4,0,0,0,0,Made FT
31741,64,0022200973,v,1,557.0,18.0,11,9,0,0,2,0,0,1,4,True,5.0,-2,0,0,0,0,Opp Made FG
31743,64,0022200973,v,1,539.0,17.0,11,9,-2,0,0,0,0,1,4,False,,-2,0,0,0,0,Defensive Rebound
31745,64,0022200973,v,1,522.0,10.0,11,9,-2,0,0,0,0,0,1,False,,-2,0,0,0,0,Defensive Rebound
31747,64,0022200973,v,1,512.0,8.0,11,9,-2,0,0,0,0,0,1,False,,-2,0,0,0,0,Defensive Rebound
31749,64,0022200973,v,1,504.0,11.0,11,9,-2,0,0,0,0,0,0,False,,-2,0,0,0,0,Defensive Rebound
31753,64,0022200973,v,1,493.0,3.0,11,10,-2,1,0,0,1,1,1,False,,1,0,0,0,0,Defensive Rebound
31755,64,0022200973,v,1,490.0,12.0,11,10,-1,0,0,0,0,1,1,False,,1,0,0,0,0,Defensive Rebound
31756,64,0022200973,v,1,478.0,7.0,11,13,-1,3,0,0,0,4,4,True,26.0,4,0,0,0,0,Made FG
31758,64,0022200973,v,1,471.0,21.0,11,13,2,0,0,0,0,3,4,False,,4,0,0,0,0,Defensive Rebound
31759,64,0022200973,v,1,450.0,4.0,11,16,2,3,0,0,0,6,7,False,26.0,7,0,0,0,0,Made FG
31763,64,0022200973,v,1,446.0,25.0,11,16,5,0,0,0,0,3,6,False,,7,0,0,0,1,Defensive Rebound
31765,64,0022200973,v,1,421.0,14.0,11,16,5,0,0,0,0,3,6,False,,7,0,0,0,0,Defensive Rebound
31769,64,0022200973,v,1,407.0,12.0,11,16,5,0,0,0,0,0,3,False,,7,0,1,0,0,Defensive Rebound
31770,64,0022200973,v,1,395.0,14.0,11,18,5,2,0,0,0,2,5,False,12.0,9,0,0,0,0,Made FG
31771,64,0022200973,v,1,381.0,18.0,13,18,7,0,2,0,0,2,2,False,13.0,-2,0,0,0,0,Opp Made FG
31773,64,0022200973,v,1,363.0,15.0,13,18,5,0,0,0,0,2,2,False,,-2,0,0,0,0,Defensive Rebound
31774,64,0022200973,v,1,348.0,9.0,15,18,5,0,2,0,0,0,2,False,15.0,-4,0,0,0,0,Opp Made FG
31775,64,0022200973,v,1,339.0,20.0,15,21,3,3,0,0,0,3,5,False,27.0,3,0,0,0,0,Made FG
